






dag_id,data,mse_factor,name,stage_id
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},-0.2,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},-0.2,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},-0.2,AQ5,3
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},-0.1,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},-0.1,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},-0.1,AQ5,3
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},-0.05,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},-0.05,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},-0.05,AQ5,3
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},0,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},0,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},0,AQ5,3
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},0.05,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},0.05,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},0.05,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},0.05,AQ5,5
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},0.1,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},0.1,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},0.1,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},0.1,AQ5,5
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},0.2,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},0.2,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},0.2,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},0.2,AQ5,5
dag_id,data,mse_factor,name,stage_id
